"","GeneID","Length"
"27756","Bger_11281",657
"27757","Bger_11287",258
"27758","Bger_11288",312
"27759","Bger_27801",1548
"27760","Bger_27802",717
"27761","Bger_27803",15297
"27762","Bger_17368",23153
"27763","Bger_17375",21451
"27764","Bger_17372",17756
"27765","Bger_17373",12219
"27766","Bger_17369",25201
"27767","Bger_17371",43657
"27768","Bger_17376",36390
"27769","Bger_17374",2124
"27770","Bger_17370",378
"27771","Bger_17377",69066
"27772","Bger_28378",6165
"27773","Bger_27644",1449
"27774","Bger_28303",1478
"27775","Bger_18616",8114
"27776","Bger_18611",28563
"27777","Bger_18614",33427
"27778","Bger_18613",732
"27779","Bger_18612",5173
"27780","Bger_18617",21225
"27781","Bger_18618",2093
"27782","Bger_18619",330
"27783","Bger_18610",2876
"27784","Bger_18615",262
"27785","Bger_18620",9284
"27786","Bger_18621",315
"27787","Bger_18623",11087
"27788","Bger_18622",16134
"27789","Bger_28090",1876
"27790","Bger_06315",7645
"27791","Bger_06317",77447
"27792","Bger_06323",447
"27793","Bger_06321",252
"27794","Bger_06319",12075
"27795","Bger_06322",18009
"27796","Bger_06324",59398
"27797","Bger_06325",2443
"27798","Bger_06318",59975
"27799","Bger_06320",4602
"27800","Bger_06316",23098
"27801","Bger_06326",513
"27802","Bger_06329",566
"27803","Bger_06327",25714
"27804","Bger_06330",45455
"27805","Bger_06331",1379
"27806","Bger_06328",32471
"27807","Bger_06332",38676
"27808","Bger_06333",367
"27809","Bger_06335",12697
"27810","Bger_06334",1029
"27811","Bger_06339",12763
"27812","Bger_06338",900
"27813","Bger_06337",2102
"27814","Bger_06336",6934
"27815","Bger_19341",1272
"27816","Bger_19343",20450
"27817","Bger_19346",21419
"27818","Bger_19345",39060
"27819","Bger_19348",32031
"27820","Bger_19344",2053
"27821","Bger_19340",22400
"27822","Bger_19347",42591
"27823","Bger_19342",17947
"27824","Bger_23113",2858
"27825","Bger_23112",468
"27826","Bger_23110",4267
"27827","Bger_23109",813
"27828","Bger_23107",201
"27829","Bger_23108",201
"27830","Bger_23105",201
"27831","Bger_23106",201
"27832","Bger_23111",16376
"27833","Bger_23114",724
"27834","Bger_26721",855
"27835","Bger_26723",19700
"27836","Bger_26722",369
"27837","Bger_07237",2209
"27838","Bger_07240",34018
"27839","Bger_07234",7479
"27840","Bger_07239",14045
"27841","Bger_07243",408
"27842","Bger_07230",15806
"27843","Bger_07241",465
"27844","Bger_07231",14936
"27845","Bger_07233",21427
"27846","Bger_07238",5090
"27847","Bger_07236",8483
"27848","Bger_07242",36875
"27849","Bger_07229",3353
"27850","Bger_07235",6903
"27851","Bger_07232",1536
"27852","Bger_07244",258
"27853","Bger_07245",20922
"27854","Bger_07246",656
"27855","Bger_07252",2605
"27856","Bger_07254",10098
"27857","Bger_07249",5462
"27858","Bger_07247",8798
"27859","Bger_07248",1028
"27860","Bger_07250",55982
"27861","Bger_07255",492
"27862","Bger_07253",36228
"27863","Bger_07251",7368
"27864","Bger_24175",47796
"27865","Bger_24178",501
"27866","Bger_24179",35912
"27867","Bger_24177",419
"27868","Bger_24174",289
"27869","Bger_24176",1240
"27870","Bger_28120",2450
"27871","Bger_27127",5462
"27872","Bger_27126",15783
"27873","Bger_25745",28749
"27874","Bger_25742",5651
"27875","Bger_25744",328
"27876","Bger_25743",61562
"27877","Bger_27411",20676
"27878","Bger_27601",17369
"27879","Bger_27600",8744
"27880","Bger_26193",315
"27881","Bger_26198",270
"27882","Bger_26199",255
"27883","Bger_26197",4781
"27884","Bger_26200",384
"27885","Bger_26194",258
"27886","Bger_26195",500
"27887","Bger_26196",621
"27888","Bger_11624",19297
"27889","Bger_11625",9532
"27890","Bger_11626",14102
"27891","Bger_11628",358
"27892","Bger_11623",18402
"27893","Bger_11622",24953
"27894","Bger_11627",29220
"27895","Bger_11629",165
"27896","Bger_11632",11072
"27897","Bger_11630",492
"27898","Bger_11639",8258
"27899","Bger_11636",4168
"27900","Bger_11634",48745
"27901","Bger_11631",191630
"27902","Bger_11637",7901
"27903","Bger_11638",24686
"27904","Bger_11633",41218
"27905","Bger_11635",25845
"27906","Bger_15021",7880
"27907","Bger_15023",740
"27908","Bger_15022",6821
"27909","Bger_15025",12886
"27910","Bger_15024",452
"27911","Bger_15020",183413
"27912","Bger_15027",65228
"27913","Bger_15026",237
"27914","Bger_15032",20878
"27915","Bger_15035",6290
"27916","Bger_15031",13702
"27917","Bger_15029",5637
"27918","Bger_15034",3944
"27919","Bger_15030",27575
"27920","Bger_15028",471
"27921","Bger_15033",50659
"27922","Bger_27788",16655
"27923","Bger_22168",15335
"27924","Bger_22170",47403
"27925","Bger_22172",1362
"27926","Bger_22169",1218
"27927","Bger_22171",6527
"27928","Bger_22173",76802
"27929","Bger_16862",16427
"27930","Bger_16860",31058
"27931","Bger_16864",16141
"27932","Bger_16859",12113
"27933","Bger_16865",15074
"27934","Bger_16858",17056
"27935","Bger_16866",17784
"27936","Bger_16861",12960
"27937","Bger_16863",19461
"27938","Bger_16867",2526
"27939","Bger_23484",5217
"27940","Bger_23485",26161
"27941","Bger_23490",282
"27942","Bger_23486",1167
"27943","Bger_23483",213
"27944","Bger_23487",291
"27945","Bger_23489",35164
"27946","Bger_23488",201
"27947","Bger_23491",782
"27948","Bger_23482",208576
"27949","Bger_22442",11374
"27950","Bger_22441",9513
"27951","Bger_22445",439
"27952","Bger_22448",204
"27953","Bger_22447",807
"27954","Bger_22444",13255
"27955","Bger_22446",20706
"27956","Bger_22443",171877
"27957","Bger_28044",2369
"27958","Bger_28043",324
"27959","Bger_27118",49166
"27960","Bger_27117",30183
"27961","Bger_08339",699
"27962","Bger_08338",68100
"27963","Bger_08340",408
"27964","Bger_08341",23624
"27965","Bger_08342",240
"27966","Bger_08343",183
"27967","Bger_08344",14274
"27968","Bger_08347",750
"27969","Bger_08346",6289
"27970","Bger_08345",7794
"27971","Bger_08350",337
"27972","Bger_08348",426
"27973","Bger_08351",952
"27974","Bger_08349",3959
"27975","Bger_08352",192
"27976","Bger_08354",588
"27977","Bger_08359",415
"27978","Bger_08360",42751
"27979","Bger_08357",4310
"27980","Bger_08356",7875
"27981","Bger_08353",575
"27982","Bger_08355",432
"27983","Bger_08358",423
"27984","Bger_08361",318
"27985","Bger_08364",474
"27986","Bger_08362",15304
"27987","Bger_08363",17109
"27988","Bger_08367",402
"27989","Bger_08368",17684
"27990","Bger_08372",904
"27991","Bger_08370",3585
"27992","Bger_08374",6208
"27993","Bger_08371",3402
"27994","Bger_08369",13639
"27995","Bger_08373",15169
"27996","Bger_08375",109347
"27997","Bger_08365",365
"27998","Bger_08366",359
"27999","Bger_28245",309
"28000","Bger_27216",15898
"28001","Bger_28135",9079
"28002","Bger_28276",907
"28003","Bger_26418",317
"28004","Bger_26417",490
"28005","Bger_26416",84752
"28006","Bger_24486",12356
"28007","Bger_24484",948
"28008","Bger_24485",948
"28009","Bger_24481",66984
"28010","Bger_24483",2298
"28011","Bger_24487",465
"28012","Bger_24482",28535
"28013","Bger_22580",615
"28014","Bger_22581",11345
"28015","Bger_22582",633
"28016","Bger_22584",980
"28017","Bger_22585",21405
"28018","Bger_22583",8334
"28019","Bger_22586",222
"28020","Bger_22587",13773
"28021","Bger_22588",47362
"28022","Bger_28223",2412
"28023","Bger_20561",306
"28024","Bger_20562",398
"28025","Bger_20563",397
"28026","Bger_20564",7695
"28027","Bger_20565",698
"28028","Bger_20568",195
"28029","Bger_20567",366
"28030","Bger_20569",1325
"28031","Bger_20572",10813
"28032","Bger_20570",71477
"28033","Bger_20571",1032
"28034","Bger_20566",342
"28035","Bger_20573",8449
"28036","Bger_26944",309
"28037","Bger_26943",240
"28038","Bger_26945",374
"28039","Bger_26941",77764
"28040","Bger_26942",276
"28041","Bger_28128",9764
"28042","Bger_03232",158357
"28043","Bger_03233",522
"28044","Bger_03236",462
"28045","Bger_03237",9563
"28046","Bger_03234",48683
"28047","Bger_03235",67553
"28048","Bger_03239",10197
"28049","Bger_03238",3362
"28050","Bger_03243",243
"28051","Bger_03247",5800
"28052","Bger_03246",396
"28053","Bger_03251",437
"28054","Bger_03248",52350
"28055","Bger_03253",8991
"28056","Bger_03252",10568
"28057","Bger_03249",86663
"28058","Bger_03240",15996
"28059","Bger_03241",6109
"28060","Bger_03250",47986
"28061","Bger_03245",83780
"28062","Bger_03244",18880
"28063","Bger_03242",6941
"28064","Bger_03257",556
"28065","Bger_03255",5577
"28066","Bger_03258",7763
"28067","Bger_03256",7506
"28068","Bger_03254",6130
"28069","Bger_03264",2162
"28070","Bger_03263",1584
"28071","Bger_03265",14584
"28072","Bger_03260",261
"28073","Bger_03262",6112
"28074","Bger_03259",7211
"28075","Bger_03261",262
"28076","Bger_03267",735
"28077","Bger_03266",255
"28078","Bger_03270",3282
"28079","Bger_03269",18077
"28080","Bger_03273",12123
"28081","Bger_03268",406
"28082","Bger_03271",249
"28083","Bger_03274",6473
"28084","Bger_03272",2806
"28085","Bger_03280",10388
"28086","Bger_03279",5012
"28087","Bger_03276",7175
"28088","Bger_03278",5243
"28089","Bger_03277",22494
"28090","Bger_03281",12523
"28091","Bger_03282",7441
"28092","Bger_03275",22533
"28093","Bger_26879",3799
"28094","Bger_26877",33587
"28095","Bger_26878",3809
"28096","Bger_22601",8318
"28097","Bger_22598",39248
"28098","Bger_22599",56742
"28099","Bger_22597",8803
"28100","Bger_22600",4439
"28101","Bger_27132",1536
"28102","Bger_27131",210
"28103","Bger_27133",49344
"28104","Bger_20483",4037
"28105","Bger_20482",16257
"28106","Bger_20488",381
"28107","Bger_20487",312
"28108","Bger_20489",19562
"28109","Bger_20484",10315
"28110","Bger_20485",55553
"28111","Bger_20486",9706
"28112","Bger_14812",3168
"28113","Bger_14810",387
"28114","Bger_14811",245
"28115","Bger_14813",627
"28116","Bger_14815",50404
"28117","Bger_14814",388
"28118","Bger_14817",12434
"28119","Bger_14821",519
"28120","Bger_14819",3039
"28121","Bger_14823",81142
"28122","Bger_14825",675
"28123","Bger_14818",44370
"28124","Bger_14822",69879
"28125","Bger_14820",1482
"28126","Bger_14816",34896
"28127","Bger_14824",64688
"28128","Bger_18358",1592
"28129","Bger_18361",5400
"28130","Bger_18359",261
"28131","Bger_18360",2551
"28132","Bger_18362",174
"28133","Bger_18364",3146
"28134","Bger_18366",33622
"28135","Bger_18363",11122
"28136","Bger_18365",19519
"28137","Bger_18367",9398
"28138","Bger_18368",327
"28139","Bger_18370",234
"28140","Bger_18371",219
"28141","Bger_18375",13907
"28142","Bger_18374",17586
"28143","Bger_18372",5330
"28144","Bger_18373",442
"28145","Bger_18369",267
"28146","Bger_28260",270
"28147","Bger_22287",18463
"28148","Bger_22289",15865
"28149","Bger_22286",21354
"28150","Bger_22288",33868
"28151","Bger_22284",6729
"28152","Bger_22285",422
"28153","Bger_16905",9718
"28154","Bger_16906",336
"28155","Bger_16907",585
"28156","Bger_16909",104271
"28157","Bger_36908",9423
"28158","Bger_16910",432
"28159","Bger_16915",765
"28160","Bger_16917",33983
"28161","Bger_16913",565
"28162","Bger_16908",42856
"28163","Bger_16918",814
"28164","Bger_16911",18685
"28165","Bger_16914",648
"28166","Bger_16916",27451
"28167","Bger_16912",4277
"28168","Bger_09478",899
"28169","Bger_09482",30132
"28170","Bger_09480",411
"28171","Bger_09487",7268
"28172","Bger_09489",8883
"28173","Bger_09485",16027
"28174","Bger_09488",20380
"28175","Bger_09481",61800
"28176","Bger_09484",41158
"28177","Bger_09479",7661
"28178","Bger_09492",32495
"28179","Bger_09486",501
"28180","Bger_09490",61087
"28181","Bger_09483",12823
"28182","Bger_09491",76142
"28183","Bger_27777",298
"28184","Bger_27778",5903
"28185","Bger_24093",7394
"28186","Bger_24097",43852
"28187","Bger_24096",270
"28188","Bger_24095",27461
"28189","Bger_24098",124618
"28190","Bger_24094",465
"28191","Bger_23634",17886
"28192","Bger_23633",21378
"28193","Bger_23635",19375
"28194","Bger_23637",56939
"28195","Bger_23636",10593
"28196","Bger_23638",192
"28197","Bger_19927",288
"28198","Bger_19929",26088
"28199","Bger_19935",255
"28200","Bger_19928",22300
"28201","Bger_19926",410
"28202","Bger_19931",80052
"28203","Bger_19934",34985
"28204","Bger_19930",71262
"28205","Bger_19933",240
"28206","Bger_19932",189
"28207","Bger_26358",57143
"28208","Bger_26359",27376
"28209","Bger_26357",10269
"28210","Bger_09302",14711
"28211","Bger_09305",58467
"28212","Bger_09304",17422
"28213","Bger_09306",1989
"28214","Bger_09309",4193
"28215","Bger_09303",127470
"28216","Bger_09310",31780
"28217","Bger_09307",24441
"28218","Bger_09312",11656
"28219","Bger_09308",1716
"28220","Bger_09311",11983
"28221","Bger_09322",41664
"28222","Bger_09313",33449
"28223","Bger_09316",14573
"28224","Bger_09320",525
"28225","Bger_09321",19551
"28226","Bger_09318",225
"28227","Bger_09319",243
"28228","Bger_09315",6169
"28229","Bger_09317",103706
"28230","Bger_09314",1837
"28231","Bger_09323",3659
"28232","Bger_09324",3483
"28233","Bger_09325",528
"28234","Bger_09326",117069
"28235","Bger_27838",587
"28236","Bger_27837",939
"28237","Bger_19460",463
"28238","Bger_19461",59262
"28239","Bger_19463",7227
"28240","Bger_19462",2044
"28241","Bger_19464",315
"28242","Bger_19465",638
"28243","Bger_19469",520
"28244","Bger_19467",541
"28245","Bger_19468",36271
"28246","Bger_19466",297
"28247","Bger_19470",1118
"28248","Bger_19471",13796
"28249","Bger_23301",153588
"28250","Bger_23303",370
"28251","Bger_23302",245590
"28252","Bger_23304",921
"28253","Bger_23305",149408
"28254","Bger_23306",7531
"28255","Bger_23030",50131
"28256","Bger_23039",19463
"28257","Bger_23038",4293
"28258","Bger_23036",939
"28259","Bger_23032",945
"28260","Bger_23037",340
"28261","Bger_23035",459
"28262","Bger_23033",11605
"28263","Bger_23031",274
"28264","Bger_23034",13010
"28265","Bger_27832",1217
"28266","Bger_25169",3788
"28267","Bger_25167",5836
"28268","Bger_25166",3862
"28269","Bger_25170",12055
"28270","Bger_25168",972
"28271","Bger_16054",20498
"28272","Bger_16053",10065
"28273","Bger_16055",1659
"28274","Bger_16056",21102
"28275","Bger_16052",161795
"28276","Bger_16058",41464
"28277","Bger_16059",1602
"28278","Bger_16057",192
"28279","Bger_16060",4204
"28280","Bger_16061",12050
"28281","Bger_16062",231
"28282","Bger_16065",17027
"28283","Bger_16066",195
"28284","Bger_16068",279
"28285","Bger_16063",180
"28286","Bger_16064",14529
"28287","Bger_16072",425
"28288","Bger_16071",398
"28289","Bger_16069",429
"28290","Bger_16067",4752
"28291","Bger_16070",17724
"28292","Bger_28166",6373
"28293","Bger_27489",171
"28294","Bger_27491",489
"28295","Bger_27490",564
"28296","Bger_27492",1677
"28297","Bger_27413",417
"28298","Bger_27412",124575
"28299","Bger_28062",432
"28300","Bger_28063",314
"28301","Bger_25732",15422
"28302","Bger_25735",10968
"28303","Bger_25733",420
"28304","Bger_25734",8106
"28305","Bger_24139",852
"28306","Bger_24147",1994
"28307","Bger_24143",924
"28308","Bger_24142",7393
"28309","Bger_24138",26785
"28310","Bger_24140",11184
"28311","Bger_24141",1731
"28312","Bger_24145",156
"28313","Bger_24146",608
"28314","Bger_24144",8658
"28315","Bger_16575",6762
"28316","Bger_16572",56395
"28317","Bger_16570",10422
"28318","Bger_16574",16301
"28319","Bger_16569",492
"28320","Bger_16573",54344
"28321","Bger_16571",243
"28322","Bger_16578",15642
"28323","Bger_16576",19262
"28324","Bger_16577",26322
"28325","Bger_08876",5731
"28326","Bger_08875",12477
"28327","Bger_08873",31746
"28328","Bger_08879",57943
"28329","Bger_08874",9405
"28330","Bger_08877",4303
"28331","Bger_08878",8550
"28332","Bger_08881",21166
"28333","Bger_08880",3122
"28334","Bger_08882",29190
"28335","Bger_08889",6218
"28336","Bger_08886",3703
"28337","Bger_08887",16965
"28338","Bger_08888",22020
"28339","Bger_08883",15001
"28340","Bger_08891",3804
"28341","Bger_08885",42145
"28342","Bger_08890",4029
"28343","Bger_08884",761
"28344","Bger_27543",467
"28345","Bger_27544",1315
"28346","Bger_27440",1116
"28347","Bger_27439",46195
"28348","Bger_28318",7303
"28349","Bger_26790",893
"28350","Bger_26789",89187
"28351","Bger_17992",77705
"28352","Bger_17993",667
"28353","Bger_17996",7290
"28354","Bger_17998",348
"28355","Bger_17997",13767
"28356","Bger_17994",54648
"28357","Bger_18003",369
"28358","Bger_18001",585
"28359","Bger_18005",237
"28360","Bger_18000",459
"28361","Bger_17999",429
"28362","Bger_18004",225
"28363","Bger_18002",531
"28364","Bger_17995",248754
"28365","Bger_18006",351
"28366","Bger_28161",2266
"28367","Bger_24021",397
"28368","Bger_24022",4086
"28369","Bger_24026",36515
"28370","Bger_24024",570
"28371","Bger_24027",14247
"28372","Bger_24023",162
"28373","Bger_24025",1449
"28374","Bger_23844",115009
"28375","Bger_23845",29910
"28376","Bger_23846",219
"28377","Bger_23850",18187
"28378","Bger_23849",1718
"28379","Bger_23848",1309
"28380","Bger_23847",298
"28381","Bger_13779",11793
"28382","Bger_13792",11430
"28383","Bger_13780",22739
"28384","Bger_13784",267
"28385","Bger_13788",12299
"28386","Bger_13790",16903
"28387","Bger_13791",40177
"28388","Bger_13789",9053
"28389","Bger_13786",9247
"28390","Bger_13785",51127
"28391","Bger_13782",13576
"28392","Bger_13781",411
"28393","Bger_13783",447
"28394","Bger_13787",70905
"28395","Bger_27709",24657
"28396","Bger_15244",1860
"28397","Bger_15242",1954
"28398","Bger_15241",17092
"28399","Bger_15239",897
"28400","Bger_15247",474
"28401","Bger_15240",16630
"28402","Bger_15238",7046
"28403","Bger_15246",406
"28404","Bger_15243",9017
"28405","Bger_15250",28455
"28406","Bger_15248",19294
"28407","Bger_15251",22182
"28408","Bger_15253",2577
"28409","Bger_15249",2909
"28410","Bger_15245",25025
"28411","Bger_15252",5712
"28412","Bger_26820",21224
"28413","Bger_26819",2577
"28414","Bger_26821",5565
"28415","Bger_19256",74827
"28416","Bger_19257",668
"28417","Bger_19258",202
"28418","Bger_19259",4164
"28419","Bger_19260",2452
"28420","Bger_19261",267
"28421","Bger_19269",34072
"28422","Bger_19262",53977
"28423","Bger_19263",574
"28424","Bger_19266",566
"28425","Bger_19265",258
"28426","Bger_19264",12600
"28427","Bger_19270",1197
"28428","Bger_19268",1386
"28429","Bger_19267",262
"28430","Bger_21968",432
"28431","Bger_21969",13023
"28432","Bger_21973",13937
"28433","Bger_21971",31721
"28434","Bger_21972",45834
"28435","Bger_21974",4945
"28436","Bger_21975",391
"28437","Bger_21970",681
"28438","BgerTmpM008676-RA",10065
"28439","Scaffold107:1348367-1395564",47158
"28440","Scaffold107:1352108-1352317",195
"28441","Kruppel homologue 1",5281
"28442","Smad on X",57529
"28443","Staufen",139694
"28444","BgerTmpA017800-RA",289
"28445","BgerTmpM023853-RA",2520
"28446","Transformer",32805
"28447","Spalt",29234
"28448","E93",27406
"28449","Transformer-2",4288
"28450","Protein mothers against dpp",22899
"28451","Dicer-1",38252
"28452","Osk",22737
"28453","Apterous",592239
"28454","nejire",192222
